RegionID,SizeRank,RegionName,RegionType,State,City,Metro,month,ZHVI
66756,13230,21057,zip,MD,Glen Arm,"Baltimore-Columbia-Towson, MD",2023-08-31,586269.7586729374
66939,13268,21639,zip,MD,Greensboro,,2023-08-31,281354.3532308264
68183,13303,24517,zip,VA,Altavista,"Lynchburg, VA",2023-08-31,176088.87659330157
66770,13345,21087,zip,MD,Kingsville,"Baltimore-Columbia-Towson, MD",2023-08-31,494001.1093634909
66938,13358,21638,zip,MD,Grasonville,"Baltimore-Columbia-Towson, MD",2023-08-31,523872.0220101652
67443,13386,22936,zip,VA,Earlysville,"Charlottesville, VA",2023-08-31,541983.4002856129
67978,13407,24090,zip,VA,Fincastle,"Roanoke, VA",2023-08-31,278542.48289234814
67288,13409,22520,zip,VA,Montross,,2023-08-31,281059.6727134495
67469,13420,22974,zip,VA,Troy,"Charlottesville, VA",2023-08-31,379769.6888837954
67423,13423,22851,zip,VA,Stanley,,2023-08-31,241242.5911306543
67959,13444,24066,zip,VA,Buchanan,"Roanoke, VA",2023-08-31,179681.58341474042
67650,13496,23310,zip,VA,,,2023-08-31,355457.1247272699
67711,13507,23437,zip,VA,Suffolk,"Virginia Beach-Norfolk-Newport News, VA-NC",2023-08-31,297399.16766804835
67344,13518,22645,zip,VA,Middletown,"Winchester, VA-WV",2023-08-31,390719.7977596776
67373,13519,22727,zip,VA,Madison,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,351761.53844553494
66208,13519,20106,zip,VA,Amissville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,516023.85587618296
67508,13534,23063,zip,VA,Goochland,"Richmond, VA",2023-08-31,343251.4158580591
67490,13547,23030,zip,VA,Charles City,"Richmond, VA",2023-08-31,246801.91903111347
67584,13571,23181,zip,VA,West Point,"Richmond, VA",2023-08-31,299121.3818498801
67065,13604,21826,zip,MD,Fruitland,"Salisbury, MD-DE",2023-08-31,221823.65238525835
67424,13605,22853,zip,VA,Timberville,"Harrisonburg, VA",2023-08-31,251817.2648991721
67421,13608,22849,zip,VA,Shenandoah,,2023-08-31,238428.8112447715
66723,13643,21013,zip,MD,Baldwin,"Baltimore-Columbia-Towson, MD",2023-08-31,593444.7476094323
66809,13667,21162,zip,MD,White Marsh,"Baltimore-Columbia-Towson, MD",2023-08-31,489307.5027362117
67482,13668,23015,zip,VA,Beaverdam,"Richmond, VA",2023-08-31,341042.46558134246
68266,13711,24641,zip,VA,Richlands,"Bluefield, WV-VA",2023-08-31,105907.72160184648
68112,13748,24360,zip,VA,Max Meadows,,2023-08-31,175631.70181258404
68034,13803,24184,zip,VA,Wirtz,"Roanoke, VA",2023-08-31,405929.03961157566
67108,13869,21918,zip,MD,Conowingo,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023-08-31,345235.15118647617
66552,13875,20685,zip,MD,Saint Leonard,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,435152.4611682777
67526,13875,23089,zip,VA,Lanexa,"Richmond, VA",2023-08-31,367370.36175068
67550,13921,23124,zip,VA,New Kent,"Richmond, VA",2023-08-31,385472.613788436
68229,13928,24586,zip,VA,Ringgold,"Danville, VA",2023-08-31,155841.35439251355
67380,14047,22734,zip,VA,Remington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,385895.4630671111
68116,14072,24368,zip,VA,Rural Retreat,,2023-08-31,182546.8312192812
68223,14072,24577,zip,VA,Nathalie,,2023-08-31,107271.59831796616
67496,14077,23040,zip,VA,Cumberland,,2023-08-31,239960.9549786373
68107,14139,24348,zip,VA,Independence,,2023-08-31,185020.81133311967
68204,14215,24549,zip,VA,Dry Fork,"Danville, VA",2023-08-31,168238.5927783998
66992,14244,21710,zip,MD,Adamstown,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,613857.1475986864
68113,14253,24361,zip,VA,Meadowview,"Kingsport-Bristol, TN-VA",2023-08-31,195118.3628419095
68123,14276,24381,zip,VA,Galax,,2023-08-31,159172.68204620862
67341,14363,22642,zip,VA,Linden,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,345358.83057125827
67383,14363,22737,zip,VA,Rixeyville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,433533.1751982439
67798,14425,23696,zip,VA,Seaford,"Virginia Beach-Norfolk-Newport News, VA-NC",2023-08-31,446847.659553028
67902,14426,23974,zip,VA,Victoria,,2023-08-31,104567.6798865655
66220,14452,20119,zip,VA,Catlett,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,568173.52104483
67725,14475,23457,zip,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",2023-08-31,577366.192699625
67793,14505,23690,zip,VA,Yorktown,"Virginia Beach-Norfolk-Newport News, VA-NC",2023-08-31,339446.9445689172
67436,14519,22920,zip,VA,Afton,"Charlottesville, VA",2023-08-31,402973.9392872545
66900,14532,21536,zip,MD,Grantsville,,2023-08-31,222437.5628050083
67975,14555,24087,zip,VA,Elliston,"Blacksburg-Christiansburg, VA",2023-08-31,208232.06636584763
67197,14640,22213,zip,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,971197.517661152
67514,14675,23069,zip,VA,Hanover,"Richmond, VA",2023-08-31,346567.7007341045
66953,14683,21655,zip,MD,Preston,,2023-08-31,289374.7516693443
66958,14689,21660,zip,MD,Ridgely,,2023-08-31,332380.4059428527
67279,14701,22503,zip,VA,Lancaster,,2023-08-31,303467.94268944353
67412,14711,22840,zip,VA,Penn Laird,"Harrisonburg, VA",2023-08-31,375708.63949420064
66624,14722,20776,zip,MD,Harwood,"Baltimore-Columbia-Towson, MD",2023-08-31,684072.0843588953
67070,14778,21837,zip,MD,,"Salisbury, MD-DE",2023-08-31,244239.08374133057
67888,14832,23950,zip,VA,Brodnax,,2023-08-31,136711.72389003017
67876,14862,23927,zip,VA,Clarksville,,2023-08-31,275801.61137107015
67828,14883,23841,zip,VA,Dinwiddie,"Richmond, VA",2023-08-31,262781.74687133776
67697,14961,23421,zip,VA,Parksley,,2023-08-31,181408.52037550323
67771,14981,23603,zip,VA,Newport News,"Virginia Beach-Norfolk-Newport News, VA-NC",2023-08-31,242579.71531559812
67076,14986,21849,zip,MD,Parsonsburg,"Salisbury, MD-DE",2023-08-31,267833.2519593276
66231,15058,20135,zip,VA,Bluemont,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,561222.2529148586
67413,15070,22841,zip,VA,Mount Crawford,"Harrisonburg, VA",2023-08-31,370980.776998498
66625,15078,20777,zip,MD,Highland,"Baltimore-Columbia-Towson, MD",2023-08-31,882270.2026744095
67332,15093,22625,zip,VA,Cross Junction,"Winchester, VA-WV",2023-08-31,381194.2989831463
68055,15096,24236,zip,VA,Damascus,"Kingsport-Bristol, TN-VA",2023-08-31,182973.7071368396
68221,15102,24574,zip,VA,Monroe,"Lynchburg, VA",2023-08-31,252324.91476862825
67017,15121,21750,zip,MD,Hancock,"Hagerstown-Martinsburg, MD-WV",2023-08-31,206747.30414736667
68092,15137,24317,zip,VA,Cana,,2023-08-31,116990.09152984383
68016,15139,24149,zip,VA,Riner,"Blacksburg-Christiansburg, VA",2023-08-31,287533.9892693993
67562,15165,23146,zip,VA,Rockville,"Richmond, VA",2023-08-31,421857.989088461
67983,15169,24095,zip,VA,Goodview,"Lynchburg, VA",2023-08-31,263840.0612491023
66753,15188,21053,zip,MD,Freeland,"Baltimore-Columbia-Towson, MD",2023-08-31,518221.28147882246
66613,15202,20763,zip,MD,Laurel,"Baltimore-Columbia-Towson, MD",2023-08-31,444444.9926386506
67886,15211,23944,zip,VA,Kenbridge,,2023-08-31,126476.49317753594
66541,15231,20664,zip,MD,Newburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,390060.7814281944
67452,15255,22947,zip,VA,Keswick,"Charlottesville, VA",2023-08-31,706528.6587124305
67040,15258,21782,zip,MD,Sharpsburg,"Hagerstown-Martinsburg, MD-WV",2023-08-31,315226.7304857539
67998,15269,24127,zip,VA,New Castle,"Roanoke, VA",2023-08-31,227678.13650275057
66546,15310,20676,zip,MD,Port Republic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,466862.7714398496
67331,15314,22624,zip,VA,Clear Brook,"Winchester, VA-WV",2023-08-31,423421.7226804316
67887,15339,23947,zip,VA,Keysville,,2023-08-31,157997.22195792358
67693,15349,23417,zip,VA,Onancock,,2023-08-31,258803.86417582925
67061,15370,21817,zip,MD,Crisfield,"Salisbury, MD-DE",2023-08-31,140964.29803359357
67532,15379,23102,zip,VA,Maidens,"Richmond, VA",2023-08-31,449326.2368124361
67374,15379,22728,zip,VA,Midland,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,528578.563662312
68133,15387,24421,zip,VA,Churchville,"Staunton, VA",2023-08-31,296078.91499379947
67313,15575,22567,zip,VA,Unionville,,2023-08-31,302512.69078293705
66792,15589,21132,zip,MD,Pylesville,"Baltimore-Columbia-Towson, MD",2023-08-31,491670.1653910772
67892,15596,23958,zip,VA,Pamplin,"Lynchburg, VA",2023-08-31,192248.6367872058
68264,15665,24639,zip,VA,Richlands,"Bluefield, WV-VA",2023-08-31,77178.19454564848
67664,15677,23336,zip,VA,Chincoteague,,2023-08-31,339938.8972642618
66956,15698,21658,zip,MD,Queenstown,"Baltimore-Columbia-Towson, MD",2023-08-31,571898.8031885943
68090,15703,24315,zip,VA,Bland,"Bluefield, WV-VA",2023-08-31,163387.70310925125
66660,15721,20842,zip,MD,Barnesville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,702853.1601484828
67351,15727,22656,zip,VA,Stephenson,"Winchester, VA-WV",2023-08-31,442403.1654932712
67977,15759,24089,zip,VA,Fieldale,"Martinsville, VA",2023-08-31,85557.46950592501
66737,15790,21034,zip,MD,Darlington,"Baltimore-Columbia-Towson, MD",2023-08-31,375784.5574931548
67020,15813,21756,zip,MD,Keedysville,"Hagerstown-Martinsburg, MD-WV",2023-08-31,413173.5324734443
68007,15831,24137,zip,VA,Penhook,"Roanoke, VA",2023-08-31,461968.2348472884
67343,15838,22644,zip,VA,Maurertown,,2023-08-31,312573.6456641864
66233,15848,20137,zip,VA,Broad Run,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,689746.4727800108
67250,15852,22427,zip,VA,Milford,,2023-08-31,298431.27604354365
66933,15878,21631,zip,MD,East New Market,"Cambridge, MD",2023-08-31,318689.51193681976
67318,15894,22578,zip,VA,White Stone,,2023-08-31,505879.6387300114
66514,15900,20623,zip,MD,Cheltenham,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,490595.8467537592
68190,15921,24528,zip,VA,Brookneal,"Lynchburg, VA",2023-08-31,131809.39359898007
68166,15924,24479,zip,VA,Swoope,"Staunton, VA",2023-08-31,335651.8848409404
67851,15970,23881,zip,VA,Spring Grove,,2023-08-31,255851.51444876048
67049,16000,21794,zip,MD,West Friendship,"Baltimore-Columbia-Towson, MD",2023-08-31,957969.3792600638
66614,16021,20764,zip,MD,Shady Side,"Baltimore-Columbia-Towson, MD",2023-08-31,388759.059995235
67980,16037,24092,zip,VA,Gladehill,"Roanoke, VA",2023-08-31,262053.0858173117
67565,16040,23149,zip,VA,Saluda,,2023-08-31,288332.47620532376
66588,16041,20733,zip,MD,,"Baltimore-Columbia-Towson, MD",2023-08-31,410394.03431909945
67119,16089,22027,zip,VA,Dunn Loring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,1176756.372709907
68210,16097,24556,zip,VA,Goode,"Lynchburg, VA",2023-08-31,361553.7642346744
68208,16097,24554,zip,VA,Gladys,"Lynchburg, VA",2023-08-31,177268.7502354939
67326,16140,22610,zip,VA,Bentonville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,384067.1328452541
67855,16158,23885,zip,VA,Sutherland,"Richmond, VA",2023-08-31,307198.5421152246
66961,16172,21663,zip,MD,Saint Michaels,"Easton, MD",2023-08-31,651775.0141165646
68171,16197,24486,zip,VA,Weyers Cave,"Staunton, VA",2023-08-31,304893.34793320525
67669,16219,23350,zip,VA,Exmore,,2023-08-31,167531.84053639174
67525,16280,23086,zip,VA,King William,"Richmond, VA",2023-08-31,308936.7115363904
68147,16285,24445,zip,VA,Hot Springs,,2023-08-31,196014.04386739252
66556,16297,20689,zip,MD,Sunderland,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,535439.4862142791
67871,16317,23920,zip,VA,Brodnax,,2023-08-31,118402.76204626182
68065,16320,24256,zip,VA,Birchleaf,,2023-08-31,81755.275749737
68263,16329,24637,zip,VA,Cedar Bluff,"Bluefield, WV-VA",2023-08-31,174870.48562179552
66959,16449,21661,zip,MD,Rock Hall,,2023-08-31,301780.6566106458
67021,16454,21757,zip,MD,Keymar,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,407572.8409566582
67063,16459,21822,zip,MD,Allen,"Salisbury, MD-DE",2023-08-31,301939.2779715993
67109,16470,21919,zip,MD,Earleville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023-08-31,321554.10100615106
66803,16474,21155,zip,MD,Upperco,"Baltimore-Columbia-Towson, MD",2023-08-31,485958.9853421743
67869,16486,23917,zip,VA,Boydton,,2023-08-31,198262.14634660265
67455,16488,22952,zip,VA,Lyndhurst,"Staunton, VA",2023-08-31,282200.59374197014
68207,16491,24553,zip,VA,Gladstone,"Charlottesville, VA",2023-08-31,195196.955670608
67381,16493,22735,zip,VA,Reva,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,385283.30990024464
67649,16509,23308,zip,VA,Bloxom,,2023-08-31,156043.24244213072
66218,16520,20117,zip,VA,Middleburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,1008710.9160933894
66914,16520,21562,zip,MD,Westernport,"Cumberland, MD-WV",2023-08-31,82944.66376409295
67107,16549,21917,zip,MD,Colora,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023-08-31,362353.1016087296
68023,16594,24162,zip,VA,Shawsville,"Blacksburg-Christiansburg, VA",2023-08-31,209396.1968873424
67844,16606,23872,zip,VA,McKenney,"Richmond, VA",2023-08-31,234984.987832572
66672,16616,20860,zip,MD,Sandy Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,779369.8821063893
67094,16680,21874,zip,MD,Willards,"Salisbury, MD-DE",2023-08-31,252858.99941717935
67857,16693,23888,zip,VA,Wakefield,"Richmond, VA",2023-08-31,196385.01000303225
68271,16739,24656,zip,VA,Vansant,,2023-08-31,85891.67395553176
67286,16746,22514,zip,VA,Milford,,2023-08-31,264524.53752187965
66545,16763,20675,zip,MD,Pomfret,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,437189.2199655026
66971,16778,21673,zip,MD,Trappe,"Easton, MD",2023-08-31,368460.4216061534
68097,16800,24324,zip,VA,Draper,"Blacksburg-Christiansburg, VA",2023-08-31,213947.357637326
66807,16804,21160,zip,MD,Whiteford,"Baltimore-Columbia-Towson, MD",2023-08-31,398693.637962065
68260,16810,24631,zip,VA,Raven,,2023-08-31,76699.07299547536
67415,16850,22843,zip,VA,Mount Solon,"Staunton, VA",2023-08-31,311527.00527729845
67328,16920,22620,zip,VA,Boyce,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,494781.60555898206
67507,16942,23062,zip,VA,Gloucester Point,"Virginia Beach-Norfolk-Newport News, VA-NC",2023-08-31,313528.5287205866
67960,16964,24067,zip,VA,Callaway,"Roanoke, VA",2023-08-31,258690.3346568225
68157,17009,24467,zip,VA,Mount Sidney,"Staunton, VA",2023-08-31,353477.89036001527
67986,17011,24104,zip,VA,Huddleston,"Lynchburg, VA",2023-08-31,467864.7862279638
67643,17025,23301,zip,VA,Accomac,,2023-08-31,170808.98842012466
66913,17060,21561,zip,MD,Swanton,,2023-08-31,575977.4708840202
66732,17067,21028,zip,MD,Churchville,"Baltimore-Columbia-Towson, MD",2023-08-31,493162.1488546054
66796,17077,21140,zip,MD,Riva,"Baltimore-Columbia-Towson, MD",2023-08-31,595062.1319857001
67948,17096,24053,zip,VA,Ararat,,2023-08-31,151859.88255856794
67009,17162,21738,zip,MD,Glenwood,"Baltimore-Columbia-Towson, MD",2023-08-31,882277.8013229837
67105,17166,21915,zip,MD,Chesapeake City,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023-08-31,376315.9789736494
67687,17169,23410,zip,VA,Melfa,,2023-08-31,209011.2161068685
67873,17221,23922,zip,VA,Crewe,,2023-08-31,164255.8183079714
68137,17225,24431,zip,VA,Crimora,"Staunton, VA",2023-08-31,299428.18997184845
67691,17240,23415,zip,VA,New Church,,2023-08-31,
67077,17243,21850,zip,MD,Pittsville,"Salisbury, MD-DE",2023-08-31,262494.431394147
67973,17246,24085,zip,VA,Eagle Rock,"Roanoke, VA",2023-08-31,104936.51898120898
66604,17248,20751,zip,MD,Deale,"Baltimore-Columbia-Towson, MD",2023-08-31,485204.2547069528
68189,17285,24527,zip,VA,Blairs,"Danville, VA",2023-08-31,170892.04302109
68044,17376,24216,zip,VA,Appalachia,"Big Stone Gap, VA",2023-08-31,35057.43198460702
67499,17384,23047,zip,VA,Doswell,"Richmond, VA",2023-08-31,362566.5365928624
68028,17427,24174,zip,VA,Thaxton,"Lynchburg, VA",2023-08-31,180495.55582027236
67817,17431,23829,zip,VA,Capron,"Virginia Beach-Norfolk-Newport News, VA-NC",2023-08-31,188970.38863281603
68136,17435,24430,zip,VA,Craigsville,"Staunton, VA",2023-08-31,159055.67745608566
68122,17435,24380,zip,VA,Willis,,2023-08-31,199602.0752112252
66890,17540,21520,zip,MD,Accident,,2023-08-31,290449.1098680461
68234,17546,24593,zip,VA,Spout Spring,"Lynchburg, VA",2023-08-31,279998.5709526288
67295,17613,22534,zip,VA,Partlow,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,346342.6259145236
66902,17677,21539,zip,MD,Lonaconing,"Cumberland, MD-WV",2023-08-31,97402.17642279027
66540,17684,20662,zip,MD,Nanjemoy,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,362406.5985960439
66673,17690,20861,zip,MD,Ashton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,895786.8739390861
68004,17708,24133,zip,VA,Patrick Springs,,2023-08-31,142817.9336167083
68161,17732,24472,zip,VA,Raphine,"Staunton, VA",2023-08-31,310306.3349314096
67898,17755,23966,zip,VA,Farmville,,2023-08-31,213679.3694659467
67336,17811,22637,zip,VA,Gore,"Winchester, VA-WV",2023-08-31,375747.0615303645
66949,17860,21651,zip,MD,Millington,"Baltimore-Columbia-Towson, MD",2023-08-31,293893.5664934874
68231,17874,24589,zip,VA,Scottsburg,,2023-08-31,104639.631529843
66940,17886,21640,zip,MD,Henderson,,2023-08-31,363228.7529059798
67410,17901,22834,zip,VA,Linville,"Harrisonburg, VA",2023-08-31,331231.85114625545
67268,17907,22469,zip,VA,Hague,,2023-08-31,243948.3393770566
67059,17911,21813,zip,MD,Bishopville,"Salisbury, MD-DE",2023-08-31,525616.528508164
68102,17931,24330,zip,VA,Fries,,2023-08-31,113748.6268947494
67821,17936,23833,zip,VA,Church Road,"Richmond, VA",2023-08-31,288518.7516963392
68062,17944,24248,zip,VA,Ewing,,2023-08-31,110339.4344723646
66926,17971,21623,zip,MD,Church Hill,"Baltimore-Columbia-Towson, MD",2023-08-31,361879.9304700568
68254,18006,24620,zip,VA,Hurley,,2023-08-31,74191.09669829576
68250,18071,24613,zip,VA,Bluefield,"Bluefield, WV-VA",2023-08-31,97170.78201482976
67696,18074,23420,zip,VA,Painter,,2023-08-31,161379.8725009632
67463,18089,22967,zip,VA,Roseland,"Charlottesville, VA",2023-08-31,393273.8994393412
67275,18101,22482,zip,VA,Kilmarnock,,2023-08-31,339054.269578244
66966,18104,21668,zip,MD,Sudlersville,"Baltimore-Columbia-Towson, MD",2023-08-31,343853.5983726448
68219,18107,24571,zip,VA,Lynch Station,"Lynchburg, VA",2023-08-31,191544.91647564995
67894,18110,23960,zip,VA,Farmville,,2023-08-31,191637.53105668133
67874,18112,23923,zip,VA,Charlotte Court House,,2023-08-31,164037.72771931443
67379,18133,22733,zip,VA,Rapidan,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,333889.6369379712
67999,18177,24128,zip,VA,Newport,"Blacksburg-Christiansburg, VA",2023-08-31,275723.5705432599
66547,18254,20677,zip,MD,Port Tobacco,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,560768.5528473128
67264,18274,22454,zip,VA,Dunnsville,,2023-08-31,250266.09653609572
66739,18285,21036,zip,MD,Dayton,"Baltimore-Columbia-Towson, MD",2023-08-31,884714.5137967315
68255,18285,24622,zip,VA,Jewell Ridge,,2023-08-31,51626.439424458375
66284,18303,20198,zip,VA,The Plains,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,922419.7999489508
67538,18310,23109,zip,VA,Mathews,"Virginia Beach-Norfolk-Newport News, VA-NC",2023-08-31,302740.0005519077
67522,18317,23083,zip,VA,Jetersville,"Richmond, VA",2023-08-31,262726.6442041097
67266,18328,22460,zip,VA,Farnham,,2023-08-31,206879.4407649372
68209,18333,24555,zip,VA,Glasgow,,2023-08-31,175828.9101930538
67316,18342,22576,zip,VA,Weems,,2023-08-31,386962.5444961106
67853,18373,23883,zip,VA,Surry,,2023-08-31,267366.68525184743
67360,18383,22713,zip,VA,Boston,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,465364.6648050172
67102,18424,21912,zip,MD,Warwick,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023-08-31,490888.020551058
68144,18434,24440,zip,VA,Greenville,"Staunton, VA",2023-08-31,291296.4918219089
66928,18434,21625,zip,MD,Cordova,"Easton, MD",2023-08-31,400914.39074122417
66898,18484,21531,zip,MD,Friendsville,,2023-08-31,213254.34613800785
66649,18514,20818,zip,MD,Cabin John,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,1153408.0705764892
66909,18550,21555,zip,MD,Oldtown,"Cumberland, MD-WV",2023-08-31,182439.09976462167
66283,18594,20197,zip,VA,Waterford,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,1105844.2416678776
67008,18678,21737,zip,MD,Glenwood,"Baltimore-Columbia-Towson, MD",2023-08-31,1070362.97512801
67890,18704,23954,zip,VA,Meherrin,,2023-08-31,163748.81190263142
68051,18719,24225,zip,VA,,,2023-08-31,85509.48031042883
67963,18728,24070,zip,VA,Catawba,"Roanoke, VA",2023-08-31,299203.7422001813
67444,18766,22937,zip,VA,Esmont,"Charlottesville, VA",2023-08-31,252505.01420063243
66128,18784,20004,zip,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,467750.10249107867
67535,18788,23106,zip,VA,Aylett,"Richmond, VA",2023-08-31,306335.40559372504
68006,18800,24136,zip,VA,Pembroke,"Blacksburg-Christiansburg, VA",2023-08-31,194963.0789857825
68140,18824,24435,zip,VA,Fairfield,,2023-08-31,300560.48247697577
68081,18845,24283,zip,VA,Saint Paul,"Big Stone Gap, VA",2023-08-31,114150.84275116392
67864,18891,23898,zip,VA,Zuni,"Virginia Beach-Norfolk-Newport News, VA-NC",2023-08-31,285458.6906575256
68079,18935,24281,zip,VA,Rose Hill,,2023-08-31,89843.15549565671
67255,18967,22435,zip,VA,Callao,,2023-08-31,205386.35590351617
68191,18987,24529,zip,VA,Buffalo Junction,,2023-08-31,220853.42944088028
68073,18993,24271,zip,VA,Nickelsville,"Kingsport-Bristol, TN-VA",2023-08-31,163817.90867989065
66626,19010,20778,zip,MD,West River,"Baltimore-Columbia-Towson, MD",2023-08-31,610096.2922103722
67841,19062,23867,zip,VA,Jarratt,"Richmond, VA",2023-08-31,144190.6437638205
67458,19091,22959,zip,VA,North Garden,"Charlottesville, VA",2023-08-31,428240.66131856525
67406,19091,22830,zip,VA,Criders,"Harrisonburg, VA",2023-08-31,253568.13821383344
68143,19097,24439,zip,VA,Goshen,,2023-08-31,178375.7828934956
68024,19115,24165,zip,VA,Spencer,"Martinsville, VA",2023-08-31,129966.68411648736
66936,19131,21635,zip,MD,Galena,,2023-08-31,359220.18775677914
67840,19158,23866,zip,VA,Ivor,"Virginia Beach-Norfolk-Newport News, VA-NC",2023-08-31,251773.9356972062
68087,19197,24312,zip,VA,Austinville,,2023-08-31,126931.96855560824
68153,19230,24460,zip,VA,Millboro,,2023-08-31,212731.3961701808
68101,19239,24328,zip,VA,Fancy Gap,,2023-08-31,198109.8600986868
68188,19245,24526,zip,VA,Big Island,"Lynchburg, VA",2023-08-31,177302.2466515354
67880,19248,23937,zip,VA,Drakes Branch,,2023-08-31,137876.52142813345
66907,19264,21545,zip,MD,Mount Savage,"Cumberland, MD-WV",2023-08-31,113472.73727834428
68235,19267,24594,zip,VA,Ringgold,"Danville, VA",2023-08-31,153160.8005175034
67466,19279,22971,zip,VA,Lovingston,"Charlottesville, VA",2023-08-31,225738.15374097845
66573,19280,20714,zip,MD,North Beach,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,371750.5887946197
67884,19320,23942,zip,VA,Green Bay,,2023-08-31,161091.30047287597
67386,19333,22740,zip,VA,Sperryville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,481106.3967336127
67852,19378,23882,zip,VA,Stony Creek,"Richmond, VA",2023-08-31,171382.9683850669
67071,19378,21838,zip,MD,Marion Station,"Salisbury, MD-DE",2023-08-31,201104.5077988796
67827,19409,23840,zip,VA,Dewitt,"Richmond, VA",2023-08-31,259488.8886616733
67480,19420,23011,zip,VA,Barhamsville,"Richmond, VA",2023-08-31,381734.87444298295
67298,19559,22539,zip,VA,Reedville,,2023-08-31,361856.8554199597
66911,19563,21557,zip,MD,Rawlings,"Cumberland, MD-WV",2023-08-31,154373.31745038705
67437,19577,22922,zip,VA,Arrington,"Charlottesville, VA",2023-08-31,214580.82652370524
67969,19645,24079,zip,VA,Copper Hill,,2023-08-31,203087.04290653564
67370,19658,22724,zip,VA,Jeffersonton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,566418.3001422334
68141,19675,24437,zip,VA,Fort Defiance,"Staunton, VA",2023-08-31,376457.5448886839
67052,19693,21798,zip,MD,Woodsboro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,457327.03990731295
68168,19712,24483,zip,VA,Vesuvius,,2023-08-31,263220.7354371636
68119,19814,24375,zip,VA,Sugar Grove,,2023-08-31,124853.83508701624
67549,19821,23123,zip,VA,Bremo Bluff,,2023-08-31,171229.64820334793
67712,19825,23438,zip,VA,Suffolk,"Virginia Beach-Norfolk-Newport News, VA-NC",2023-08-31,310155.28008419607
66944,19855,21645,zip,MD,Kennedyville,,2023-08-31,472130.0080580055
67952,19874,24059,zip,VA,Bent Mountain,"Roanoke, VA",2023-08-31,279524.15335335187
68017,19924,24150,zip,VA,Pembroke,"Blacksburg-Christiansburg, VA",2023-08-31,144580.18406148214
67388,19953,22742,zip,VA,Sumerduck,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023-08-31,453872.8380912857
68216,19955,24566,zip,VA,Keeling,"Danville, VA",2023-08-31,143077.57404766572
68160,19959,24471,zip,VA,Port Republic,"Harrisonburg, VA",2023-08-31,369513.8981128759
67653,19959,23315,zip,VA,Carrsville,"Virginia Beach-Norfolk-Newport News, VA-NC",2023-08-31,265793.5204014366
68086,19981,24311,zip,VA,Atkins,,2023-08-31,138971.94777664382
