Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 01/01 10:00:00,0.8908831310240001,2.1026249518099998,0.0,1.99522455324,0.0,0.0346220281335,0.0346220281335,0.0346220281335,0.046711237628300005,0.00839214785663,0.059779754938500004,0.271409451485,0.459438510982
 01/01 11:00:00,0.8191948599429999,2.10268468221,0.0,1.9804898380900002,0.0,0.03436634477119999,0.03436634477119999,0.03436634477119999,0.046711237628300005,0.00839214785663,0.0588912012469,0.27149260389,0.38881132455
 01/01 12:00:00,0.762228155088,2.1252246056,0.0,1.9885552414099996,0.0,0.034506299254099995,0.034506299254099995,0.034506299254099995,0.046711237628300005,0.00839214785663,0.060159692381300006,0.266919221589,0.335009556378
 01/01 13:00:00,0.73528559596,2.0662181082599997,0.0,1.95110816375,0.0,0.033856500827,0.033856500827,0.033856500827,0.046711237628300005,0.00839214785663,0.058251603759199994,0.276149138597,0.301394967292
 01/01 14:00:00,0.722160963707,2.0499327598500003,0.0,1.9381890207499999,0.0,0.0336323220841,0.0336323220841,0.0336323220841,0.049169738275699995,0.00883384244632,0.0552107169154,0.291698638422,0.273085705563
 01/01 15:00:00,0.761902235949,2.0612491208900003,0.0,1.9217632698400002,0.0,0.0333472951135,0.0333472951135,0.0333472951135,0.0614621804744,0.011042304428700002,0.0576101118494,0.30791335749000004,0.279996986593
 01/01 16:00:00,0.919389235721,2.05656381918,0.0,1.8392457169599998,0.0,0.0319154136579,0.0319154136579,0.0319154136579,0.103256447327,0.018551068589000002,0.0671024077954,0.364207536,0.32382636235199996
 01/01 17:00:00,1.22400831066,3.09456761064,0.0,2.7505725422400005,0.0,0.0477291640111,0.0477291640111,0.0477291640111,0.191761982327,0.034451986089,0.08424901190999999,0.44245394955600004,0.412832216764
 01/01 18:00:00,1.4827295110699998,2.97496374746,0.0,2.69787270652,0.0,0.0468146929096,0.0468146929096,0.0468146929096,0.285184488103,0.0512362872853,0.0852833183682,0.48037144645499996,0.493309277949
 01/01 19:00:00,1.4747470040900001,1.78938069771,0.0,1.62957874309,0.0,0.028277178625,0.028277178625,0.028277178625,0.30239390107700004,0.054328132964000006,0.07685750709099999,0.495837793874,0.506522490455
 01/01 20:00:00,1.38517101693,1.5151733919600001,0.0,1.40597130444,0.0,0.024397042417200004,0.024397042417200004,0.024397042417200004,0.260599634224,0.046819368803699996,0.06715996152430001,0.512884036997,0.462780972963
 01/01 21:00:00,1.2584022067,1.47356886371,0.0,1.3873829994,0.0,0.0240744898409,0.0240744898409,0.0240744898409,0.218805336853,0.039310599160300004,0.0600180686125,0.500910090608,0.40475362163
 01/01 22:00:00,1.03575894327,1.52034058417,0.0,1.45803210465,0.0,0.0253004246889,0.0253004246889,0.0253004246889,0.164718627801,0.029593373017599997,0.051323808470300006,0.433473489764,0.320819219529
 01/01 23:00:00,0.815186856524,1.5869627447999999,0.0,1.53891041818,0.0,0.026703861330599998,0.026703861330599998,0.026703861330599998,0.113090388878,0.0203178359816,0.0442136254855,0.376680396822,0.223650748026
 01/02 00:00:00,0.567244023552,1.69151759506,0.0,1.65532241977,0.0,0.028723894407900005,0.028723894407900005,0.028723894407900005,0.0590036798269,0.010600609839000002,0.0386485741458,0.311572063332,0.108165202001
 01/02 01:00:00,0.468867768046,1.7505394917900001,0.0,1.7160410641600001,0.0,0.0297775114612,0.0297775114612,0.0297775114612,0.034418825948699994,0.00618369135735,0.0364037809873,0.286875798904,0.0646781593878
 01/02 02:00:00,0.442289083241,1.7740802798500002,0.0,1.74721519551,0.0,0.030318458920400002,0.030318458920400002,0.030318458920400002,0.0245848691378,0.00441692122316,0.0344190020612,0.283549702685,0.0544701292136
 01/02 03:00:00,0.44114963147299996,1.77798466009,0.0,1.7513937975999998,0.0,0.0303909678913,0.0303909678913,0.0303909678913,0.0245848691378,0.00441692122316,0.033177022988900004,0.279558387222,0.0584914630101
 01/02 04:00:00,0.465792370452,1.7678491823700002,0.0,1.73457904009,0.0,0.030099190704200002,0.030099190704200002,0.030099190704200002,0.0245848691378,0.00441692122316,0.0336696072551,0.268998031726,0.0934937504053
 01/02 05:00:00,0.657102603492,1.74236105699,0.0,1.6995646490399998,0.0,0.0294916053425,0.0294916053425,0.0294916053425,0.0245848691378,0.00441692122316,0.0357451070141,0.300180183781,0.252153916994
 01/02 06:00:00,1.03972161015,1.62111003149,0.0,1.5455102729499999,0.0,0.0268183849601,0.0268183849601,0.0268183849601,0.0565452096987,0.0101589207324,0.042257835073199995,0.346828683255,0.546582576428
 01/02 07:00:00,1.22754350317,2.00172551449,0.0,1.88765238438,0.0,0.0327553877844,0.0327553877844,0.0327553877844,0.11554888952600001,0.0207595305713,0.0510568111019,0.36853146108499996,0.613361423106
 01/02 08:00:00,1.1090776080700002,1.60309792213,0.0,1.48555425875,0.0,0.025778001406799998,0.025778001406799998,0.025778001406799998,0.11063191875,0.019876146875,0.058654261365599994,0.311572063332,0.572035216338
 01/02 09:00:00,0.925990436391,1.5751281485,0.0,1.45631686845,0.0,0.025270661143799996,0.025270661143799996,0.025270661143799996,0.0565452096987,0.0101589207324,0.0616202140166,0.265173021074,0.496692409726
 01/02 10:00:00,0.838771212235,1.4464939803299999,0.0,1.33909358176,0.0,0.023236550285,0.023236550285,0.023236550285,0.046711237628300005,0.00839214785663,0.0577626539713,0.271409451485,0.420729171008
 01/02 11:00:00,0.77205270574,1.30418173071,0.0,1.1819868865899998,0.0,0.020510364697799998,0.020510364697799998,0.020510364697799998,0.046711237628300005,0.00839214785663,0.0571243967723,0.27149260389,0.357291954894
 01/02 12:00:00,0.7172755262170001,1.18393303418,0.0,1.04726366999,0.0,0.0181725872342,0.0181725872342,0.0181725872342,0.046711237628300005,0.00839214785663,0.0585931939908,0.266919221589,0.307957137918
 01/02 13:00:00,0.6930901085340001,1.05330336994,0.0,0.938193425422,0.0,0.0162799516059,0.0162799516059,0.0162799516059,0.046711237628300005,0.00839214785663,0.05674804213830001,0.276149138597,0.27827959070700004
 01/02 14:00:00,0.6804451156579999,0.9422810268039999,0.0,0.8305372877089999,0.0,0.014411854191700001,0.014411854191700001,0.014411854191700001,0.049169738275699995,0.00883384244632,0.053926980275900004,0.291698638422,0.251874062046
 01/02 15:00:00,0.7186318080040001,0.877570105105,0.0,0.738084254057,0.0,0.0128075678336,0.0128075678336,0.0128075678336,0.0614621804744,0.011042304428700002,0.05640695194630001,0.30791335749000004,0.25846944583000003
 01/02 16:00:00,0.8711125732889999,0.9390527953229999,0.0,0.721734693103,0.0,0.012523862945100002,0.012523862945100002,0.012523862945100002,0.103256447327,0.018551068589000002,0.065849142667,0.364207536,0.296194515761
 01/02 17:00:00,1.15889140844,1.4134087906400001,0.0,1.06941372224,0.0,0.018556944839900003,0.018556944839900003,0.018556944839900003,0.191761982327,0.034451986089,0.0828891267443,0.44245394955600004,0.37824741888700003
 01/02 18:00:00,1.40313035986,1.15685567959,0.0,0.879764638643,0.0,0.0152660691853,0.0152660691853,0.0152660691853,0.285184488103,0.0512362872853,0.08349229520889999,0.48037144645499996,0.447049773624
 01/02 19:00:00,1.3988441304199999,0.548103435046,0.0,0.388301480421,0.0,0.00673798082406,0.00673798082406,0.00673798082406,0.30239390107700004,0.054328132964000006,0.07479218601780001,0.495837793874,0.454224135659
 01/02 20:00:00,1.3148610394700002,0.438095049868,0.0,0.32889296234,0.0,0.005707097668069999,0.005707097668069999,0.005707097668069999,0.260599634224,0.046819368803699996,0.0653297857535,0.512884036997,0.41299111602
 01/02 21:00:00,1.19805780861,0.456885297948,0.0,0.37069943364299995,0.0,0.00643254224185,0.00643254224185,0.00643254224185,0.218805336853,0.039310599160300004,0.058492662266800007,0.500910090608,0.363576577479
 01/02 22:00:00,0.9844957022290001,0.5326268787489999,0.0,0.470318399222,0.0,0.00816117505328,0.00816117505328,0.00816117505328,0.164718627801,0.029593373017599997,0.0502967902808,0.433473489764,0.28772224631099996
 01/02 23:00:00,0.777064381786,0.6313399416309999,0.0,0.583287615003,0.0,0.010121467372600002,0.010121467372600002,0.010121467372600002,0.113090388878,0.0203178359816,0.0435869416981,0.376680396822,0.202737351033
 01/03 00:00:00,0.5498692086429999,0.680616796354,0.0,0.6444216210629999,0.0,0.011182291967100001,0.011182291967100001,0.011182291967100001,0.0590036798269,0.010600609839000002,0.0386485741458,0.311572063332,0.10833198953199999
 01/03 01:00:00,0.451004099736,0.7165157908230001,0.0,0.682017363191,0.0,0.011834670086399999,0.011834670086399999,0.011834670086399999,0.034418825948699994,0.00618369135735,0.0364037809873,0.286875798904,0.0647573324523
 01/03 02:00:00,0.424481566854,0.744501404659,0.0,0.717636320322,0.0,0.012452746148999999,0.012452746148999999,0.012452746148999999,0.0245848691378,0.00441692122316,0.0344190020612,0.283549702685,0.0545283255979
 01/03 03:00:00,0.424736058377,0.828262919073,0.0,0.8016720565800001,0.0,0.013910971801,0.013910971801,0.013910971801,0.0245848691378,0.00441692122316,0.033177022988900004,0.279558387222,0.0585578860039
 01/03 04:00:00,0.450535048095,0.880705538961,0.0,0.847435396671,0.0,0.0147050777304,0.0147050777304,0.0147050777304,0.0245848691378,0.00441692122316,0.0336696072551,0.268998031726,0.0936305410225
 01/03 05:00:00,0.642123687074,0.8530681411480001,0.0,0.810271733196,0.0,0.0140601972329,0.0140601972329,0.0140601972329,0.0245848691378,0.00441692122316,0.0357451070141,0.300180183781,0.252606408685
 01/03 06:00:00,1.02491875082,0.7081390068860001,0.0,0.632539248349,0.0,0.0109761037254,0.0109761037254,0.0109761037254,0.0565452096987,0.0101589207324,0.042257835073199995,0.346828683255,0.547621998331
 01/03 07:00:00,1.20904914084,0.8681879526690001,0.0,0.7541148225650001,0.0,0.0130857374226,0.0130857374226,0.0130857374226,0.11554888952600001,0.0207595305713,0.0510568111019,0.36853146108499996,0.614536711138
 01/03 08:00:00,1.09372213576,0.655195404245,0.0,0.537651740865,0.0,0.0093295732894,0.0093295732894,0.0093295732894,0.11063191875,0.019876146875,0.058654261365599994,0.311572063332,0.573128172145
 01/03 09:00:00,0.91208754358,0.7195207837720001,0.0,0.6007095037210001,0.0,0.0104237797716,0.0104237797716,0.0104237797716,0.0565452096987,0.0101589207324,0.0616202140166,0.265173021074,0.49763639828699996
 01/03 10:00:00,0.826080329499,0.6694023437359999,0.0,0.562001945167,0.0,0.009752108916809998,0.009752108916809998,0.009752108916809998,0.046711237628300005,0.00839214785663,0.0577626539713,0.271409451485,0.421522729641
 01/03 11:00:00,0.7615471505570001,0.660329207368,0.0,0.538134363245,0.0,0.009337947968629998,0.009337947968629998,0.009337947968629998,0.046711237628300005,0.00839214785663,0.0571243967723,0.27149260389,0.35795881644
 01/03 12:00:00,0.7080992211470001,0.62236220931,0.0,0.48569284511699995,0.0,0.008427959309439998,0.008427959309439998,0.008427959309439998,0.046711237628300005,0.00839214785663,0.0585931939908,0.266919221589,0.308525460772
 01/03 13:00:00,0.683881909677,0.493416152927,0.0,0.378306208412,0.0,0.00656453839717,0.00656453839717,0.00656453839717,0.046711237628300005,0.00839214785663,0.05674804213830001,0.276149138597,0.278786805059
 01/03 14:00:00,0.668273645805,0.214655587118,0.0,0.102911848023,0.0,0.00178577237923,0.00178577237923,0.00178577237923,0.049169738275699995,0.00883384244632,0.053926980275900004,0.291698638422,0.252328674006
 01/03 15:00:00,0.708104665841,0.243968900744,0.0,0.10448304969599999,0.0,0.00181303657284,0.00181303657284,0.00181303657284,0.0614621804744,0.011042304428700002,0.05640695194630001,0.30791335749000004,0.258936834928
 01/03 16:00:00,0.8591205382200001,0.217318102221,0.0,0.0,0.0,0.0,0.0,0.0,0.103256447327,0.018551068589000002,0.065849142667,0.364207536,0.296726343638
 01/03 17:00:00,1.14101459764,0.34399506840300004,0.0,0.0,0.0,0.0,0.0,0.0,0.191761982327,0.034451986089,0.0828891267443,0.44245394955600004,0.37892755292499997
 01/03 18:00:00,1.38843610861,0.27709104094500003,0.0,0.0,0.0,0.0,0.0,0.0,0.285184488103,0.0512362872853,0.08349229520889999,0.48037144645499996,0.447621591554
 01/03 19:00:00,1.39263020662,0.159801954626,0.0,0.0,0.0,0.0,0.0,0.0,0.30239390107700004,0.054328132964000006,0.07479218601780001,0.495837793874,0.454748192683
 01/03 20:00:00,1.30960494123,0.10920208752699999,0.0,0.0,0.0,0.0,0.0,0.0,0.260599634224,0.046819368803699996,0.0653297857535,0.512884036997,0.413442115449
 01/03 21:00:00,1.19198321041,0.08618586430410001,0.0,0.0,0.0,0.0,0.0,0.0,0.218805336853,0.039310599160300004,0.058492662266800007,0.500910090608,0.363934521523
 01/03 22:00:00,0.976571634534,0.062308479526899996,0.0,0.0,0.0,0.0,0.0,0.0,0.164718627801,0.029593373017599997,0.0502967902808,0.433473489764,0.28795935367
 01/03 23:00:00,0.767090960899,0.0480523266279,0.0,0.0,0.0,0.0,0.0,0.0,0.113090388878,0.0203178359816,0.0435869416981,0.376680396822,0.20288539751899998
 01/04 00:00:00,0.541079466383,0.166913375123,0.0,0.130718199831,0.0,0.00226828062274,0.00226828062274,0.00226828062274,0.0590036798269,0.010600609839000002,0.0386485741458,0.311572063332,0.108456258617
 01/04 01:00:00,0.44322092513300004,0.26368675135499997,0.0,0.229188323723,0.0,0.00397697821979,0.00397697821979,0.00397697821979,0.034418825948699994,0.00618369135735,0.0364037809873,0.286875798904,0.0648318497159
 01/04 02:00:00,0.41916792813000003,0.435033598183,0.0,0.408168513847,0.0,0.00708272246684,0.00708272246684,0.00708272246684,0.0245848691378,0.00441692122316,0.0344190020612,0.283549702685,0.054584710555600005
 01/04 03:00:00,0.418649035302,0.473769264789,0.0,0.447178402296,0.0,0.00775963948513,0.00775963948513,0.00775963948513,0.0245848691378,0.00441692122316,0.033177022988900004,0.279558387222,0.05862219524540001
 01/04 04:00:00,0.444315827368,0.514667927601,0.0,0.481397785312,0.0,0.00835342951219,0.00835342951219,0.00835342951219,0.0245848691378,0.00441692122316,0.0336696072551,0.268998031726,0.09376296851330002
 01/04 05:00:00,0.636756412048,0.518514865582,0.0,0.47571845763000004,0.0,0.008254879280109999,0.008254879280109999,0.008254879280109999,0.0245848691378,0.00441692122316,0.0357451070141,0.300180183781,0.253044451612
 01/04 06:00:00,1.02081008956,0.413374502834,0.0,0.337774744297,0.0,0.00586121831793,0.00586121831793,0.00586121831793,0.0565452096987,0.0101589207324,0.042257835073199995,0.346828683255,0.548628222483
 01/04 07:00:00,1.20536357066,0.590225947076,0.0,0.476152816972,0.0,0.00826241647753,0.00826241647753,0.00826241647753,0.11554888952600001,0.0207595305713,0.0510568111019,0.36853146108499996,0.615674461896
 01/04 08:00:00,1.0922904554600001,0.511715442536,0.0,0.394171779156,0.0,0.0068398448712,0.0068398448712,0.0068398448712,0.11063191875,0.019876146875,0.058654261365599994,0.311572063332,0.57418622027
 01/04 09:00:00,0.905384305259,0.28055822682799997,0.0,0.161746946777,0.0,0.00280670530679,0.00280670530679,0.00280670530679,0.0565452096987,0.0101589207324,0.0616202140166,0.265173021074,0.49855023443
 01/04 10:00:00,0.816905063461,0.107400398569,0.0,0.0,0.0,0.0,0.0,0.0,0.046711237628300005,0.00839214785663,0.0577626539713,0.271409451485,0.42209957251900004
 01/04 11:00:00,0.7520982629340001,0.122194844123,0.0,0.0,0.0,0.0,0.0,0.0,0.046711237628300005,0.00839214785663,0.0571243967723,0.27149260389,0.357847876786
 01/04 12:00:00,0.69920498124,0.136669364193,0.0,0.0,0.0,0.0,0.0,0.0,0.046711237628300005,0.00839214785663,0.0585931939908,0.266919221589,0.308059180175
 01/04 13:00:00,0.676461753417,0.115109944515,0.0,0.0,0.0,0.0,0.0,0.0,0.046711237628300005,0.00839214785663,0.05674804213830001,0.276149138597,0.277931187197
 01/04 14:00:00,0.6655407332150001,0.11174373909499999,0.0,0.0,0.0,0.0,0.0,0.0,0.049169738275699995,0.00883384244632,0.053926980275900004,0.291698638422,0.251381533795
 01/04 15:00:00,0.70532809786,0.13948585104800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0614621804744,0.011042304428700002,0.05640695194630001,0.30791335749000004,0.25797330352
 01/04 16:00:00,0.8583239451729999,0.217318102221,0.0,0.0,0.0,0.0,0.0,0.0,0.103256447327,0.018551068589000002,0.065849142667,0.364207536,0.29592975059
 01/04 17:00:00,1.14059390646,0.34399506840300004,0.0,0.0,0.0,0.0,0.0,0.0,0.191761982327,0.034451986089,0.0828891267443,0.44245394955600004,0.37850686174000003
 01/04 18:00:00,1.38820334254,0.27709104094500003,0.0,0.0,0.0,0.0,0.0,0.0,0.285184488103,0.0512362872853,0.08349229520889999,0.48037144645499996,0.447388825489
 01/04 19:00:00,1.39246316463,0.159801954626,0.0,0.0,0.0,0.0,0.0,0.0,0.30239390107700004,0.054328132964000006,0.07479218601780001,0.495837793874,0.45458115069399996
 01/04 20:00:00,1.30938573927,0.10920208752699999,0.0,0.0,0.0,0.0,0.0,0.0,0.260599634224,0.046819368803699996,0.0653297857535,0.512884036997,0.413222913489
 01/04 21:00:00,1.1918578776200002,0.08618586430410001,0.0,0.0,0.0,0.0,0.0,0.0,0.218805336853,0.039310599160300004,0.058492662266800007,0.500910090608,0.36380918873199997
 01/04 22:00:00,0.976443021639,0.062308479526899996,0.0,0.0,0.0,0.0,0.0,0.0,0.164718627801,0.029593373017599997,0.0502967902808,0.433473489764,0.287830740775
 01/04 23:00:00,0.766907712929,0.0480523266279,0.0,0.0,0.0,0.0,0.0,0.0,0.113090388878,0.0203178359816,0.0435869416981,0.376680396822,0.202702149549
 01/05 00:00:00,0.5384760113279999,0.0361951752915,0.0,0.0,0.0,0.0,0.0,0.0,0.0590036798269,0.010600609839000002,0.0386485741458,0.311572063332,0.10812108418500001
 01/05 01:00:00,0.43923830435,0.0344984276322,0.0,0.0,0.0,0.0,0.0,0.0,0.034418825948699994,0.00618369135735,0.0364037809873,0.286875798904,0.0648262071526
 01/05 02:00:00,0.41398091407,0.134043337147,0.0,0.10717825281,0.0,0.0018598049418,0.0018598049418,0.0018598049418,0.0245848691378,0.00441692122316,0.0344190020612,0.283549702685,0.0546206140216
 01/05 03:00:00,0.414025652276,0.20375351293400001,0.0,0.17716265044100002,0.0,0.00307420548621,0.00307420548621,0.00307420548621,0.0245848691378,0.00441692122316,0.033177022988900004,0.279558387222,0.05868424621780001
 01/05 04:00:00,0.441280633249,0.332375605184,0.0,0.299105462895,0.0,0.00519021166536,0.00519021166536,0.00519021166536,0.0245848691378,0.00441692122316,0.0336696072551,0.268998031726,0.09389099224130001
 01/05 05:00:00,0.633896726303,0.32931099160599997,0.0,0.286514583654,0.0,0.00497172910178,0.00497172910178,0.00497172910178,0.0245848691378,0.00441692122316,0.0357451070141,0.300180183781,0.253467916045
 01/05 06:00:00,1.02106544928,0.37203343434299996,0.0,0.296433675806,0.0,0.00514384962175,0.00514384962175,0.00514384962175,0.0565452096987,0.0101589207324,0.042257835073199995,0.346828683255,0.549600950902
 01/05 07:00:00,1.1998461914,0.208881699894,0.0,0.0948085697893,0.0,0.0016451606738800003,0.0016451606738800003,0.0016451606738800003,0.11554888952600001,0.0207595305713,0.0510568111019,0.36853146108499996,0.616774338446
 01/05 08:00:00,1.0869468002299998,0.144822958654,0.0,0.027279295274000002,0.0,0.000473362522983,0.000473362522983,0.000473362522983,0.11063191875,0.019876146875,0.058654261365599994,0.311572063332,0.575209047383
 01/05 09:00:00,0.903532264392,0.122844613085,0.0,0.00403333303412,0.0,6.99881973448e-05,6.99881973448e-05,6.99881973448e-05,0.0565452096987,0.0101589207324,0.0616202140166,0.265173021074,0.499434910673
 01/05 10:00:00,0.8193894462279999,0.196727264674,0.0,0.08932686610580001,0.0,0.00155003970173,0.00155003970173,0.00155003970173,0.046711237628300005,0.00839214785663,0.0577626539713,0.271409451485,0.423033915585
 01/05 11:00:00,0.753476624066,0.122194844123,0.0,0.0,0.0,0.0,0.0,0.0,0.046711237628300005,0.00839214785663,0.0571243967723,0.27149260389,0.359226237918
 01/05 12:00:00,0.700601659552,0.136669364193,0.0,0.0,0.0,0.0,0.0,0.0,0.046711237628300005,0.00839214785663,0.0585931939908,0.266919221589,0.309455858487
 01/05 13:00:00,0.677414336261,0.115109944515,0.0,0.0,0.0,0.0,0.0,0.0,0.046711237628300005,0.00839214785663,0.05674804213830001,0.276149138597,0.278883770041
 01/05 14:00:00,0.666459225699,0.11174373909499999,0.0,0.0,0.0,0.0,0.0,0.0,0.049169738275699995,0.00883384244632,0.053926980275900004,0.291698638422,0.252300026279
 01/05 15:00:00,0.706344212615,0.13948585104800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0614621804744,0.011042304428700002,0.05640695194630001,0.30791335749000004,0.258989418275
 01/05 16:00:00,0.859370814825,0.217318102221,0.0,0.0,0.0,0.0,0.0,0.0,0.103256447327,0.018551068589000002,0.065849142667,0.364207536,0.296976620242
 01/05 17:00:00,1.14180300635,0.34399506840300004,0.0,0.0,0.0,0.0,0.0,0.0,0.191761982327,0.034451986089,0.0828891267443,0.44245394955600004,0.379715961637
 01/05 18:00:00,1.38948609754,0.27709104094500003,0.0,0.0,0.0,0.0,0.0,0.0,0.285184488103,0.0512362872853,0.08349229520889999,0.48037144645499996,0.448671580489
 01/05 19:00:00,1.3936414343,0.159801954626,0.0,0.0,0.0,0.0,0.0,0.0,0.30239390107700004,0.054328132964000006,0.07479218601780001,0.495837793874,0.455759420367
 01/05 20:00:00,1.31041518401,0.10920208752699999,0.0,0.0,0.0,0.0,0.0,0.0,0.260599634224,0.046819368803699996,0.0653297857535,0.512884036997,0.414252358229
 01/05 21:00:00,1.1926228552299998,0.08618586430410001,0.0,0.0,0.0,0.0,0.0,0.0,0.218805336853,0.039310599160300004,0.058492662266800007,0.500910090608,0.364574166342
 01/05 22:00:00,0.976929238969,0.062308479526899996,0.0,0.0,0.0,0.0,0.0,0.0,0.164718627801,0.029593373017599997,0.0502967902808,0.433473489764,0.288316958105
 01/05 23:00:00,0.7673228848929999,0.0480523266279,0.0,0.0,0.0,0.0,0.0,0.0,0.113090388878,0.0203178359816,0.0435869416981,0.376680396822,0.203117321513
 01/06 00:00:00,0.538675313955,0.0361951752915,0.0,0.0,0.0,0.0,0.0,0.0,0.0590036798269,0.010600609839000002,0.0386485741458,0.311572063332,0.108320386812
 01/06 01:00:00,0.439044386775,0.0344984276322,0.0,0.0,0.0,0.0,0.0,0.0,0.034418825948699994,0.00618369135735,0.0364037809873,0.286875798904,0.06463228957759999
 01/06 02:00:00,0.412022355326,0.026865084336700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0245848691378,0.00441692122316,0.0344190020612,0.283549702685,0.054521860218699994
 01/06 03:00:00,0.412604943865,0.12071062708,0.0,0.0941197645877,0.0,0.00163320821819,0.00163320821819,0.00163320821819,0.0245848691378,0.00441692122316,0.033177022988900004,0.279558387222,0.0587045350749
 01/06 04:00:00,0.44137205065800006,0.330522987108,0.0,0.297252844818,0.0,0.00515806420854,0.00515806420854,0.00515806420854,0.0245848691378,0.00441692122316,0.0336696072551,0.268998031726,0.0940145571078
 01/06 05:00:00,0.635218344555,0.381917851109,0.0,0.33912144315700005,0.0,0.005884586838399999,0.005884586838399999,0.005884586838399999,0.0245848691378,0.00441692122316,0.0357451070141,0.300180183781,0.253876676561
 01/06 06:00:00,1.02676423827,0.646337363556,0.0,0.5707376050190001,0.0,0.00990369399061,0.00990369399061,0.00990369399061,0.0565452096987,0.0101589207324,0.042257835073199995,0.346828683255,0.550539895525
 01/06 07:00:00,1.20450630827,0.416255349095,0.0,0.302182218991,0.0,0.00524360091217,0.00524360091217,0.00524360091217,0.11554888952600001,0.0207595305713,0.0510568111019,0.36853146108499996,0.617836015071
 01/06 08:00:00,1.0910313813799999,0.323315246838,0.0,0.205771583457,0.0,0.00357064047752,0.00357064047752,0.00357064047752,0.11063191875,0.019876146875,0.058654261365599994,0.311572063332,0.576196350581
 01/06 09:00:00,0.9051332019299999,0.166035309911,0.0,0.0472240298596,0.0,0.000819452471012,0.000819452471012,0.000819452471012,0.0565452096987,0.0101589207324,0.0616202140166,0.265173021074,0.500286383938
 01/06 10:00:00,0.818377951021,0.107400398569,0.0,0.0,0.0,0.0,0.0,0.0,0.046711237628300005,0.00839214785663,0.0577626539713,0.271409451485,0.42357246008
 01/06 11:00:00,0.753598857685,0.122194844123,0.0,0.0,0.0,0.0,0.0,0.0,0.046711237628300005,0.00839214785663,0.0571243967723,0.27149260389,0.359348471537
 01/06 12:00:00,0.7005348128,0.136669364193,0.0,0.0,0.0,0.0,0.0,0.0,0.046711237628300005,0.00839214785663,0.0585931939908,0.266919221589,0.309389011735
 01/06 13:00:00,0.677701397483,0.115109944515,0.0,0.0,0.0,0.0,0.0,0.0,0.046711237628300005,0.00839214785663,0.05674804213830001,0.276149138597,0.279170831263
 01/06 14:00:00,0.666755489521,0.11174373909499999,0.0,0.0,0.0,0.0,0.0,0.0,0.049169738275699995,0.00883384244632,0.053926980275900004,0.291698638422,0.252596290101
 01/06 15:00:00,0.706688947532,0.13948585104800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0614621804744,0.011042304428700002,0.05640695194630001,0.30791335749000004,0.259334153193
 01/06 16:00:00,0.859842987679,0.217318102221,0.0,0.0,0.0,0.0,0.0,0.0,0.103256447327,0.018551068589000002,0.065849142667,0.364207536,0.297448793096
 01/06 17:00:00,1.14276278468,0.34399506840300004,0.0,0.0,0.0,0.0,0.0,0.0,0.191761982327,0.034451986089,0.0828891267443,0.44245394955600004,0.38067573996699994
 01/06 18:00:00,1.3906358479799998,0.27709104094500003,0.0,0.0,0.0,0.0,0.0,0.0,0.285184488103,0.0512362872853,0.08349229520889999,0.48037144645499996,0.449821330925
 01/06 19:00:00,1.39473272526,0.159801954626,0.0,0.0,0.0,0.0,0.0,0.0,0.30239390107700004,0.054328132964000006,0.07479218601780001,0.495837793874,0.456850711329
 01/06 20:00:00,1.31161424448,0.10920208752699999,0.0,0.0,0.0,0.0,0.0,0.0,0.260599634224,0.046819368803699996,0.0653297857535,0.512884036997,0.415451418698
 01/06 21:00:00,1.19388034506,0.08618586430410001,0.0,0.0,0.0,0.0,0.0,0.0,0.218805336853,0.039310599160300004,0.058492662266800007,0.500910090608,0.365831656171
 01/06 22:00:00,0.979043807679,0.10525346957999998,0.0,0.0429449900533,0.0,0.0007452006599489999,0.0007452006599489999,0.0007452006599489999,0.164718627801,0.029593373017599997,0.0502967902808,0.433473489764,0.289686326155
 01/06 23:00:00,0.772772738812,0.30724273317,0.0,0.259190406542,0.0,0.0044975877691,0.0044975877691,0.0044975877691,0.113090388878,0.0203178359816,0.0435869416981,0.376680396822,0.20406958766199998
 01/07 00:00:00,0.555564576094,0.514970296683,0.0,0.478775121392,0.0,0.00830791987576,0.00830791987576,0.00830791987576,0.0590036798269,0.010600609839000002,0.0389770129118,0.311572063332,0.116573290309
 01/07 01:00:00,0.454633488716,0.681506630687,0.0,0.647008203054,0.0,0.0112271754938,0.0112271754938,0.0112271754938,0.034418825948699994,0.00618369135735,0.03660380930519999,0.286875798904,0.0687941877067
 01/07 02:00:00,0.42905148503,0.817939564492,0.0,0.7910744801549999,0.0,0.0137270779187,0.0137270779187,0.0137270779187,0.0245848691378,0.00441692122316,0.0345384536427,0.283549702685,0.05770446042230001
